"ARS-Land","ARS-RB","ARS-Kreis","ARS-VB","ARS-Gem","Gemeindename","Postleitzahl","Laengengrad","Breitengrad","﻿NinaAPICode","Bundesland"
8,2,15,5002,7,"Bretten, Stadt",75015,"8.707641","49.036665",82155000000,"BW"
8,2,15,5002,25,"Gondelsheim",75053,"8.657949","49.05879",82155000000,"BW"
8,2,15,5003,9,"Bruchsal, Stadt",76646,"8.5977","49.125785",82155000000,"BW"
8,2,15,5003,21,"Forst",76694,"8.586918","49.152909",82155000000,"BW"
8,2,15,5003,29,"Hambrücken",76707,"8.544792","49.186033",82155000000,"BW"
8,2,15,5003,103,"Karlsdorf-Neuthard",76689,"8.545484","49.136151",82155000000,"BW"
8,2,15,5004,99,"Graben-Neudorf",76676,"8.496271","49.172696",82155000000,"BW"
8,2,15,5004,111,"Dettenheim",76706,"8.415615","49.161291",82155000000,"BW"
8,2,15,5005,40,"Kürnbach",75057,"8.844275","49.076664",82155000000,"BW"
8,2,15,5005,59,"Oberderdingen",75038,"8.80201","49.062716",82155000000,"BW"
8,2,15,5006,66,"Philippsburg, Stadt",76661,"8.453544","49.236173",82155000000,"BW"
8,2,15,5006,107,"Oberhausen-Rheinhausen",68794,"8.482728","49.260511",82155000000,"BW"
8,2,15,5007,82,"Sulzfeld",75056,"8.856733","49.103766",82155000000,"BW"
8,2,15,5007,94,"Zaisenhausen",75059,"8.812919","49.105526",82155000000,"BW"
8,2,16,8,8,"Bühlertal",77830,"8.191679","48.682789",82160000000,"BW"
8,2,16,13,13,"Forbach",76596,"8.358737","48.680136",82160000000,"BW"
8,2,16,15,15,"Gaggenau, Stadt",76571,"8.317525","48.807364",82160000000,"BW"
8,2,16,5001,6,"Bischweier",76476,"8.28315","48.838747",82165000000,"BW"
8,2,16,5001,24,"Kuppenheim, Stadt",76456,"8.254177","48.827747",82165000000,"BW"
8,2,16,5002,7,"Bühl, Stadt",77815,"8.136444","48.696265",82165000000,"BW"
8,2,16,5002,41,"Ottersweier",77833,"8.11188","48.669485",82165000000,"BW"
8,2,16,5003,2,"Au am Rhein",76474,"8.236454","48.951487",82165000000,"BW"
8,2,16,5003,5,"Bietigheim",76467,"8.246052","48.91379",82165000000,"BW"
8,2,16,5003,9,"Durmersheim",76448,"8.268461","48.931418",82165000000,"BW"
8,2,16,5003,12,"Elchesheim-Illingen",76477,"8.208194","48.933733",82165000000,"BW"
8,2,16,5004,17,"Gernsbach, Stadt",76593,"8.337715","48.763758",82165000000,"BW"
8,2,16,5004,29,"Loffenau",76597,"8.387066","48.773965",82165000000,"BW"
8,2,16,5004,59,"Weisenbach",76599,"8.354952","48.728726",82165000000,"BW"
8,2,16,5005,23,"Iffezheim",76473,"8.140588","48.822716",82165000000,"BW"
8,2,16,5005,33,"Muggensturm",76461,"8.276717","48.869678",82165000000,"BW"
8,2,16,5005,39,"Ötigheim",76470,"8.231643","48.893206",82165000000,"BW"
8,2,16,5005,43,"Rastatt, Stadt",76437,"8.202529","48.857703",82165000000,"BW"
8,2,16,5005,52,"Steinmauern",76479,"8.198767","48.900452",82165000000,"BW"
8,2,16,5006,28,"Lichtenau, Stadt",77839,"8.007707","48.726111",82165000000,"BW"
8,2,16,5006,63,"Rheinmünster",77836,"8.046134","48.746539",82165000000,"BW"
8,2,16,5007,22,"Hügelsheim",76549,"8.111634","48.797453",82165000000,"BW"
8,2,16,5007,49,"Sinzheim",76547,"8.163518","48.760234",82165000000,"BW"
8,2,21,0,0,"Heidelberg, Stadt",69117,"8.705543","49.410524",82210000000,"BW"
8,2,22,0,0,"Mannheim, Universitätsstadt",68159,"8.466275","49.48778",82220000000,"BW"
8,2,25,14,14,"Buchen (Odenwald), Stadt",74722,"9.323179","49.521795",82250000000,"BW"
8,2,25,60,60,"Mudau",69427,"9.205835","49.532775",82250000000,"BW"
8,2,25,5001,32,"Hardheim",74736,"9.474484","49.608193",82255000000,"BW"
8,2,25,5001,39,"Höpfingen",74746,"9.428764","49.601552",82255000000,"BW"
8,2,25,5001,109,"Walldürn, Stadt",74731,"9.368531","49.582516",82255000000,"BW"
8,2,25,5002,33,"Haßmersheim",74855,"9.14612","49.301027",82255000000,"BW"
8,2,25,5002,42,"Hüffenhardt",74928,"9.082798","49.291052",82255000000,"BW"
8,2,25,5003,2,"Aglasterhausen",74858,"8.989348","49.35493",82255000000,"BW"
8,2,25,5003,68,"Neunkirchen",74867,"9.009215","49.387558",82255000000,"BW"
8,2,25,5003,116,"Schwarzach",74869,"8.983173","49.373813",82255000000,"BW"
8,2,25,5004,24,"Fahrenbach",74864,"9.149875","49.430872",82255000000,"BW"
8,2,25,5004,52,"Limbach",74838,"9.211652","49.461025",82255000000,"BW"
8,2,25,5005,58,"Mosbach, Stadt",74821,"9.146596","49.352037",82255000000,"BW"
8,2,25,5005,67,"Neckarzimmern",74865,"9.133187","49.318459",82255000000,"BW"
8,2,25,5005,74,"Obrigheim",74847,"9.089945","49.353176",82255000000,"BW"
8,2,25,5005,117,"Elztal",74834,"9.191576","49.384876",82255000000,"BW"
8,2,25,5006,10,"Binau",74862,"9.059764","49.367567",82255000000,"BW"
8,2,25,5006,64,"Neckargerach",69437,"9.070811","49.400962",82255000000,"BW"
8,2,25,5006,113,"Zwingenberg",69439,"9.047849","49.412627",82255000000,"BW"
8,2,25,5006,118,"Waldbrunn",69429,"9.076699","49.463217",82255000000,"BW"
8,2,25,5007,75,"Osterburken, Stadt",74706,"9.426233","49.428346",82255000000,"BW"
8,2,25,5007,82,"Rosenberg",74749,"9.474974","49.456285",82255000000,"BW"
8,2,25,5007,114,"Ravenstein, Stadt",74747,"9.508202","49.401829",82255000000,"BW"
8,2,25,5008,9,"Billigheim",74842,"9.254676","49.347877",82255000000,"BW"
8,2,25,5008,115,"Schefflenz",74850,"9.279178","49.401352",82255000000,"BW"
8,2,25,5009,1,"Adelsheim, Stadt",74740,"9.391601","49.401957",82255000000,"BW"
8,2,25,5009,91,"Seckach",74743,"9.335898","49.442654",82255000000,"BW"
8,2,26,9,9,"Brühl",68782,"8.534338","49.395199",82260000000,"BW"
8,2,26,12,12,"Dossenheim",69221,"8.677836","49.451501",82260000000,"BW"
8,2,26,18,18,"Eppelheim, Stadt",69214,"8.631011","49.401236",82260000000,"BW"
8,2,26,28,28,"Heddesheim",68542,"8.603136","49.504679",82260000000,"BW"
8,2,26,36,36,"Ilvesheim",68549,"8.567892","49.472324",82260000000,"BW"
8,2,26,37,37,"Ketsch",68775,"8.526937","49.366957",82260000000,"BW"
8,2,26,38,38,"Ladenburg, Stadt",68526,"8.610298","49.471947",82260000000,"BW"
8,2,26,41,41,"Leimen, Stadt",69181,"8.688782","49.349054",82260000000,"BW"
8,2,26,60,60,"Nußloch",69226,"8.69587","49.322794",82260000000,"BW"
8,2,26,62,62,"Oftersheim",68723,"8.585149","49.368098",82260000000,"BW"
8,2,26,63,63,"Plankstadt",68723,"8.593962","49.392183",82260000000,"BW"
8,2,26,76,76,"Sandhausen",69207,"8.658493","49.342601",82260000000,"BW"
8,2,26,82,82,"Schriesheim, Stadt",69198,"8.664038","49.47608",82260000000,"BW"
8,2,26,84,84,"Schwetzingen, Stadt",68723,"8.574386","49.384642",82260000000,"BW"
8,2,26,95,95,"Walldorf, Stadt",69190,"8.642764","49.303151",82260000000,"BW"
8,2,26,96,96,"Weinheim, Stadt",69469,"8.670732","49.550558",82260000000,"BW"
8,2,26,103,103,"St. Leon-Rot",68789,"8.599891","49.267197",82260000000,"BW"
8,2,26,105,105,"Edingen-Neckarhausen",68535,"8.611007","49.448784",82260000000,"BW"
8,2,26,107,107,"Hirschberg an der Bergstraße",69493,"8.656323","49.49855",82260000000,"BW"
8,2,26,5001,13,"Eberbach, Stadt",69412,"8.989557","49.461538",82265000000,"BW"
8,2,26,5001,81,"Schönbrunn",69436,"8.92908","49.410744",82265000000,"BW"
8,2,26,5002,20,"Eschelbronn",74927,"8.868014","49.32007",82265000000,"BW"
8,2,26,5002,48,"Mauer",69256,"8.799892","49.339572",82265000000,"BW"
8,2,26,5002,49,"Meckesheim",74909,"8.81789","49.32267",82265000000,"BW"
8,2,26,5002,86,"Spechbach",74937,"8.884229","49.346244",82265000000,"BW"
8,2,26,5002,104,"Lobbach",74931,"8.888514","49.376151",82265000000,"BW"
8,2,26,5003,31,"Hemsbach, Stadt",69502,"8.656453","49.592797",82265000000,"BW"
8,2,26,5003,40,"Laudenbach",69514,"8.6545","49.611097",82265000000,"BW"
8,2,26,5004,3,"Altlußheim",68804,"8.498339","49.301347",82265000000,"BW"
8,2,26,5004,32,"Hockenheim, Stadt",68766,"8.547437","49.318938",82265000000,"BW"
8,2,26,5004,59,"Neulußheim",68809,"8.522135","49.293561",82265000000,"BW"
8,2,26,5004,68,"Reilingen",68799,"8.566677","49.29268",82265000000,"BW"
8,2,26,5005,6,"Bammental",69245,"8.77808","49.357303",82265000000,"BW"
8,2,26,5005,22,"Gaiberg",69251,"8.750258","49.366268",82265000000,"BW"
8,2,26,5005,56,"Neckargemünd, Stadt",69151,"8.7973","49.394478",82265000000,"BW"
8,2,26,5005,97,"Wiesenbach",69257,"8.803146","49.361319",82265000000,"BW"
8,2,26,5006,46,"Malsch",69254,"8.684476","49.245462",82265000000,"BW"
8,2,26,5006,54,"Mühlhausen",69242,"8.726913","49.248138",82265000000,"BW"
8,2,26,5006,65,"Rauenberg, Stadt",69231,"8.70473","49.266186",82265000000,"BW"
8,2,26,5007,27,"Heddesbach",69434,"8.827181","49.480066",82265000000,"BW"
8,2,26,5007,29,"Heiligkreuzsteinach",69253,"8.797006","49.485877",82265000000,"BW"
8,2,26,5007,80,"Schönau, Stadt",69250,"8.808894","49.435936",82265000000,"BW"
8,2,26,5007,99,"Wilhelmsfeld",69259,"8.753624","49.470322",82265000000,"BW"
8,2,26,5008,85,"Sinsheim, Stadt",74889,"8.878701","49.252996",82265000000,"BW"
8,2,26,5008,101,"Zuzenhausen",74939,"8.824093","49.295599",82265000000,"BW"
8,2,26,5008,102,"Angelbachtal",74918,"8.773413","49.233855",82265000000,"BW"
